Area Code,Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Flag
5101,Eastern Africa,,,,,,,,
5102,Middle Africa,,,,,,,,
5103,Northern Africa,,,,,,,,
5104,Southern Africa,,,,,,,,
5105,Western Africa,,,,,,,,
5200,Americas,,,,,,,,
5203,Northern America,,,,,,,,
5204,Central America,,,,,,,,
5206,Caribbean,,,,,,,,
5207,South America,,,,,,,,
5300,Asia,,,,,,,,
5301,Central Asia,,,,,,,,
5302,Eastern Asia,,,,,,,,
5303,Southern Asia,,,,,,,,
5304,South-Eastern Asia,,,,,,,,
5305,Western Asia,,,,,,,,
5400,Europe,,,,,,,,
5401,Eastern Europe,,,,,,,,
5402,Northern Europe,,,,,,,,
5403,Southern Europe,,,,,,,,
5404,Western Europe,,,,,,,,
5500,Oceania,,,,,,,,
5501,Australia and New Zealand,,,,,,,,
5502,Melanesia,,,,,,,,
5503,Micronesia,,,,,,,,
5504,Polynesia,,,,,,,,
5706,European Union,,,,,,,,
5801,Least Developed Countries,,,,,,,,
5802,Land Locked Developing Countries,,,,,,,,
5803,Small Island Developing States,,,,,,,,
5815,Low Income Food Deficit Countries,,,,,,,,
5817,Net Food Importing Developing Countries,,,,,,,,
5848,Annex I countries,,,,,,,,
5849,Non-Annex I countries,,,,,,,,
5873,OECD,,,,,,,,
